epoch,discriminator_loss,generator_loss
0,0.8349667831408141,4.446234773233981
1,0.7647191048864537,3.657103958337203
2,0.7249400615692139,3.5774171276634754
3,0.7475239193957784,3.4884458307837165
4,0.8029830296302719,3.272462156305345
5,0.775952194446704,3.144706026367519
6,0.7938914344860957,3.1987592264960045
7,0.8080396520652898,3.0846422675461276
8,0.8117576275382153,3.0088656179881017
9,0.8331415441921324,2.997381466288232
10,0.8548825052270921,2.8344587940834836
11,0.8256287321597836,2.9095628536664524
12,0.8478816859299523,2.8592028623839285
13,0.8690230653038791,2.7351804899930157
14,0.8302801711902172,2.6696921339800523
15,0.8470835647854119,2.72293958037992
16,0.8213325224592534,2.6875577096556342
17,0.8625579039787369,2.651172416664685
18,0.844727019601841,2.637867685345104
19,0.8697729722711952,2.4961178179169976
20,0.8838024480287048,2.4140210576280703
21,0.9059140484867287,2.338018555704965
22,0.9259544624931437,2.334530745461633
23,0.927158188062368,2.2028916687471014
24,0.9309411292092059,2.2028477010519607
25,0.9748009899786882,2.131491661769491
26,0.9699925519152229,2.113123143596394
27,0.9440157335737477,2.043383260036392
28,0.9744561569746522,2.090379618282701
29,0.9837042202917629,1.9962769433806173
30,0.9769219718250542,1.9818731089898176
31,0.9687086654746014,1.9638444360682
32,1.0136761073284724,1.9550433998123857
33,0.9883162313480441,1.9279696118074117
34,0.9844432343607363,1.9466733284618543
35,0.9978183005565784,1.898130181242391
36,1.0022976296801231,1.883240157545211
37,0.97799860235042,1.8854897596365632
38,0.997511469998886,1.9089607169795595
39,1.001746821961674,1.8526101328656825
40,0.9919808702325342,1.8781846879318007
41,0.9879381347659439,1.8817025612429232
42,0.9717927054816664,1.859716309950902
43,0.9962048608323802,1.8868457595241508
44,0.9778624545770346,1.9007935879820566
45,0.9600638809012729,1.8935784833088367
46,0.98343855461548,1.8810216609052193
47,0.9881817993511723,1.868545205896116
48,0.9470261506811034,1.8677010253121622
49,0.9568090163744413,1.8912281061095937
50,0.9707026130778335,1.8816617386396912
51,0.944671793326885,1.9433303181343653
52,0.9559162159428549,1.9420904794265594
53,0.9645821330539359,1.9215432935733858
54,0.9355409147348691,1.917016538887917
55,0.9544604753570812,1.9546020912087483
56,0.927194997419083,1.9189244064200284
57,0.958039330200208,1.9550133277739967
58,0.9637352517217298,1.9464588469286825
59,0.9055133515775802,1.9667481971424958
60,0.931374884568728,1.9551021745771069
61,0.9203457266191973,1.980227548442158
62,0.9394653090665173,1.9556777849045883
63,0.914734046993447,1.9469494117940946
64,0.9201774395827864,2.0024968230206035
65,0.9285775763932678,1.9738784507166183
66,0.9035103735716447,1.9998532420018047
67,0.9216166322047894,1.99852264236447
68,0.8760421439556773,2.046676405098127
69,0.8868756435786601,2.0524886744875572
70,0.9303979728134181,2.0440768091176267
71,0.8785552494103295,2.0948395230698345
72,0.8793730508523642,2.0507803316100386
73,0.8735343933504162,2.1040960253281735
74,0.8644557377965155,2.1062980985960436
75,0.8884718916487933,2.1060545093638443
76,0.9126953133771252,2.088201694265257
77,0.8583367558626028,2.1028100034863653
78,0.8665308643344254,2.081843747941148
79,0.884412909630549,2.111282446312665
80,0.8930677861274285,2.1075935926923783
81,0.8477222245672474,2.1062629079340294
82,0.8282334130743275,2.165583034024191
83,0.8528568832371944,2.157644199089063
84,0.8399957368605113,2.1913699746929285
85,0.8420978190508176,2.1919194748967787
86,0.8516563824985338,2.1791678774715666
87,0.8256737591829587,2.1913563567260437
88,0.8475424290500756,2.193756434331371
89,0.8573101848662896,2.215316739170049
90,0.832612880496277,2.209752209011129
91,0.820154503237045,2.2530607139585808
92,0.8488431186181645,2.2658468785891963
93,0.8066650126690051,2.2770700917196116
94,0.8438597843798507,2.218348702459431
95,0.8385784629994013,2.2497004287498052
96,0.8052425771253963,2.2412120133738056
97,0.7984336839870466,2.307344901322521
98,0.8349289090737052,2.331484792423886
99,0.8419554379074071,2.2282681417305734
100,0.7804613543992058,2.28781679342423
101,0.7786180813575668,2.349011334587499
102,0.7988771102500201,2.3603547841410175
103,0.7983723811082617,2.317068889188926
104,0.8008977182732777,2.392233274852153
105,0.8448806281472528,2.3261889333908377
106,0.770542842887317,2.3404617395289367
107,0.7677199073061097,2.34293228188486
108,0.8721847705617797,2.3145044233687346
109,0.768305437022627,2.3918541540270266
110,0.7860450798452498,2.3540920502565377
111,0.7756116318463482,2.3891744059463806
112,0.7712001898216962,2.3893234797544705
113,0.8113121671421472,2.3569124210439
114,0.7961171556475968,2.3426436643337327
115,0.7656106352806091,2.4358527070303824
116,0.7842497694053777,2.3758035118763265
117,0.7601603211766501,2.398788622888833
118,0.7553494891594086,2.4502222179170436
119,0.8306443099194147,2.419688949816203
120,0.7428686109474272,2.4117797088862263
121,0.7360892462291845,2.4687551505190872
122,0.754666087619437,2.506483185949134
123,0.7798916696505404,2.460027142711308
124,0.7221629223895312,2.489042502980567
125,0.7786162096919822,2.564433165218519
126,0.7625228499489086,2.469142985682822
127,0.7582811804918143,2.5137101908192587
128,0.745652920226987,2.4771847907316724
129,0.7196465028966949,2.5110501537354892
130,0.8180018057392593,2.405430906492731
131,0.7103958843543776,2.450065525080448
132,0.7354755670729289,2.6072873674507524
133,0.7862372382428734,2.508681706361547
134,0.7475468242248166,2.4921137917799294
135,0.6969448174521277,2.56754485998664
136,0.7498884506050161,2.5726603295492088
137,0.7326291349021886,2.5750732419881532
138,0.7009036849972397,2.6324899529533643
139,0.7036582584365155,2.640008247217606
140,0.7519648073110293,2.530924250449624
141,0.7408868292701682,2.6042160140630792
142,0.7180530104948126,2.6043559707526778
143,0.7159570816368562,2.6842943296384654
144,0.6951977625539072,2.6459661164012642
145,0.7022492063284718,2.6609807955381464
146,0.727790054469603,2.6401039658980228
147,0.7749504910464271,2.6435979853904366
148,0.6864885735671257,2.596889348532444
149,0.6884871887722143,2.7142011242168005
150,0.74812843299231,2.663003562784514
151,0.7463731058066505,2.575558961434508
152,0.6760817047544945,2.693130560742573
153,0.6860958360708677,2.715502979962722
154,0.7183679954264076,2.69018422580483
155,0.7095337744341248,2.721119631891665
156,0.7218808100175698,2.6923924134327817
157,0.667236074755423,2.719595661928821
158,0.7041648589448387,2.736215024987192
159,0.6908008814057379,2.7165680362229363
160,0.6504159867763519,2.7402250505610053
161,0.6967479690261509,2.81968397221039
162,0.6719199546603455,2.773755072151937
163,0.7116094216654532,2.7481077691185036
164,0.7006223602438452,2.747154953288394
165,0.6698447096108593,2.784979451260838
166,0.6702504142072289,2.7907822578647066
167,0.7298454733995291,2.7080665121110385
168,0.620464270629213,2.839291913852245
169,0.7314519319047896,2.736048112944217
170,0.6856159634614071,2.760144128249242
171,0.6723416023031127,2.808193565013018
172,0.6834154662280577,2.76454728582631
173,0.7084454255159882,2.7653329694350828
174,0.6753049422067942,2.7486919493579545
175,0.6693788848593083,2.8117537970925652
176,0.7107728418697881,2.808921846657692
177,0.6396221020149946,2.800835709109354
178,0.6737934555297711,2.804921902741078
179,0.6600299863312954,2.8397887552462295
180,0.6767971464822125,2.8426714200638608
181,0.6499215578753813,2.8359421645119838
182,0.6740642684359216,2.802165800811455
183,0.6559533838643676,2.9007428234636183
184,0.6429079615551493,2.8984156442326445
185,0.7085223454097441,2.825976662412535
186,0.6212320214131205,2.8994323096945136
187,0.6545441103818823,2.883791162616832
188,0.6571503481936694,2.869690409671503
189,0.6356601012390991,2.919088365242234
190,0.6905498112922528,2.841091696434595
191,0.6838451671759819,2.878419976968032
192,0.626738289726219,2.944592564002327
193,0.6545267241654986,2.927498291766763
194,0.6334419834573931,2.956885926500212
195,0.6311390473691117,2.914850070524375
196,0.6188292688749307,2.97398792700624
197,0.6381793623185875,3.0089571522829126
198,0.6382845660117159,2.9819586707596795
199,0.6768605806755781,2.949964882438398
200,0.6559630110112321,2.888908974303051
201,0.6715668841548588,2.89865788857275
202,0.6245005389918452,2.9545911895391535
203,0.6508146382893208,2.9572560137330886
204,0.6685625893814507,2.9458732303967046
205,0.6181068738368044,2.951271482534632
206,0.6509677839518391,2.905115982561207
207,0.6036604058782392,3.0077431748144603
208,0.6554341719900086,3.0109717171128376
209,0.5879577450130297,3.0588007858365676
210,0.6979909475431794,2.9642289585891777
211,0.6149481088421417,2.9614421179063344
212,0.6812229980792489,2.911035529347168
213,0.635305409048712,3.034302071783455
214,0.6216530597528885,3.0161235917571396
215,0.5944809638536893,2.9610844398023293
216,0.6044800012406697,3.061680178578482
217,0.6318056849532303,3.0534839284260538
218,0.6756306766068257,2.9528465155375043
219,0.639070484052135,2.9673816543757714
220,0.5942269418151881,3.0682589503434987
221,0.6369049514217121,2.9894846969822977
222,0.6430677018038007,3.0002058710541615
223,0.5985604384073047,3.0831041416794958
224,0.6221927763227635,3.0550455865652664
225,0.631116296036985,3.007615424617876
226,0.6215662741940157,3.022058836393133
227,0.6290666563654425,3.0813285032642326
228,0.6211055031787591,2.9988846795814093
229,0.5772951049948217,3.0902157463756295
230,0.5935453986842497,3.1362208430982355
231,0.6319866415648955,3.067100047865839
232,0.6418043552433766,3.0873824868313844
233,0.6550781787637883,2.997289801820066
234,0.5725667646098695,3.0809096813600596
235,0.5938642430664305,3.140590940231464
236,0.6265368614109065,3.0609494250354956
237,0.6283736987456829,3.037894572900689
238,0.5755258080951346,3.166415992189809
239,0.5871879473378427,3.158420136142335
240,0.6159093579321003,3.1185965488188243
241,0.592368026441555,3.1719119504941347
242,0.633278138262771,3.1558171674160653
243,0.5983279884658929,3.1559615777089047
244,0.6334750361267141,3.1009230211028287
245,0.5785232685680772,3.165768986362279
246,0.559293105151741,3.254140738260786
247,0.6518685857587834,3.033455339263514
248,0.5802599611290322,3.224594401077283
249,0.6255944831714184,3.1647940977759985
250,0.6062952570093914,3.107418894967108
251,0.5870988071961546,3.1941585869693436
252,0.5550190944934769,3.2018161101086084
253,0.6158623200993872,3.2296818349273706
254,0.6207903439185293,3.2333657589046454
255,0.5798088854371903,3.1004278093676105
256,0.5725281557510529,3.22045617558087
257,0.5670627375510225,3.2350194888768784
258,0.6252697978330695,3.1264387903404876
259,0.5763244585049989,3.1726624012790796
260,0.5800277555865986,3.18885895739431
261,0.6060490594261068,3.166070334887425
262,0.5951992190601834,3.1662311284837115
263,0.5942941010995054,3.1658509291932733
264,0.595025068142741,3.1962572931246616
265,0.6054408284134689,3.1894129795772974
266,0.598486270792907,3.203802045173071
267,0.5235998739167599,3.368874771738531
268,0.6538255211700963,3.1098059304183145
269,0.565248683144815,3.3320144432842933
270,0.6089844432562889,3.1280305018791785
271,0.595984390547443,3.1193193605910974
272,0.5802413181317689,3.241571248375054
273,0.5904401287585995,3.2177386652665794
274,0.5631176392768936,3.3292502585462103
275,0.5980422608429772,3.1812180161077444
276,0.5568331645483955,3.2780418509623677
277,0.6148565117531397,3.2228881218361614
278,0.5568802324824509,3.3027288068497063
279,0.5761805055133475,3.1750333065970686
280,0.5955463081697955,3.2926254491742237
281,0.5440879457172343,3.3253056450831053
282,0.5684878274947903,3.3530209937621915
283,0.5876740565068745,3.312500636115122
284,0.5843052109547682,3.243437890823071
285,0.5477238686188407,3.306568806785405
286,0.6411338186383646,3.1868810412477093
287,0.5305665495204288,3.3707440397811177
288,0.5774575005406919,3.3012091210454604
289,0.5877419802855488,3.2244693033870644
290,0.5366807902935755,3.3838776884270354
291,0.6002405402453049,3.303382649868228
292,0.5541760893569743,3.2945369832890488
293,0.538528371614756,3.3146897482632793
294,0.5939099094939471,3.4028351061718918
295,0.6047899671222853,3.195183962284522
296,0.552173356049037,3.3368749355392713
297,0.5545887446722458,3.2968191072892985
298,0.6164049713507943,3.289012576226008
299,0.5363189329869771,3.326025849401353
300,0.5880259395044384,3.2972658773927783
301,0.5546642913666856,3.304054591767365
302,0.5501655606322464,3.4171092711563493
303,0.5616871034819945,3.307750458900745
304,0.6010857723827745,3.219494227282578
305,0.5419620703095975,3.366578164507314
306,0.5749808218965562,3.3293650388518303
307,0.5488382931736401,3.3934643312441466
308,0.5510920705803262,3.4178189061158477
309,0.5479990921690312,3.3615147953846782
310,0.5615652893299243,3.374252067959827
311,0.5806808922203089,3.299071065657912
312,0.5452695338423037,3.3351244876615977
313,0.5510040080068901,3.352982899417048
314,0.5383621208045793,3.4013467803846633
315,0.5488920763982179,3.443023015224814
316,0.5691760886074309,3.3264971935629446
317,0.5255715059596161,3.453755751302011
318,0.6124084439365362,3.280340779784531
319,0.5490815619561186,3.4161264784758707
320,0.5697030102130163,3.364942337358277
321,0.5411878216226763,3.398727666773525
322,0.5524350636978214,3.3977731153319115
323,0.5741313271299254,3.398683533221982
324,0.5352183567441028,3.3719719157968475
325,0.5492773276308308,3.3569867076682405
326,0.6105806763754242,3.434751363103605
327,0.5403576352723864,3.344385549376242
328,0.5303626420306522,3.4291147113245066
329,0.570881587207118,3.3801620939503545
330,0.5481765797505012,3.340577369748948
331,0.5202769065979731,3.480550276794561
332,0.5174955457548632,3.4836084093138524
333,0.5891776531436371,3.3337612985368557
334,0.5410761162389481,3.4583077370921105
335,0.5461763937935782,3.421554051314708
336,0.5805481991241608,3.443328467499851
337,0.5295358934131355,3.4027663655703684
338,0.5530592126391803,3.473007875940074
339,0.5512453659521697,3.464421693696625
340,0.5452906237198756,3.4452549001843633
341,0.5526479473680158,3.457548753872364
342,0.5313559083834939,3.4575659529022547
343,0.5663580236626309,3.4153119095392452
344,0.5132465551928135,3.5314298182426884
345,0.5866859301077483,3.3999966501591596
346,0.5659178032922905,3.31853588687935
347,0.5189167200322933,3.488034275861887
348,0.5350923712636316,3.5243506626939296
349,0.5419907468218469,3.5632975388530106
350,0.5164764660058612,3.4407683138464606
351,0.5294493199590855,3.538365286528865
352,0.5079211390337418,3.5792289691226538
353,0.5428728567916016,3.426512584638436
354,0.5431292899276899,3.4030629860916264
355,0.526234755647621,3.538476142197548
356,0.6006217140417832,3.306365666780185
357,0.508274995463349,3.521533659868017
358,0.5556517587258265,3.4248415151966056
359,0.5441319041427561,3.509801947552225
360,0.517158544781216,3.50829794813558
361,0.5594861218363146,3.4482716860181113
362,0.5152993617847212,3.5449337433014425
363,0.5537588925265947,3.4602234086464083
364,0.5422113410206543,3.471445213592172
365,0.5159271434198653,3.4768890748454577
366,0.533952880364198,3.522227645418716
367,0.5158778713100332,3.524821738136253
368,0.5551263454765779,3.453057594024218
369,0.5166843126848789,3.6151298129040264
370,0.5242137514229204,3.5807318683452034
371,0.5330449785277197,3.509968332821709
372,0.5323548265125441,3.5757395232401565
373,0.5301005501412229,3.5724099529626776
374,0.5418933387783459,3.5408573465602453
375,0.5460737544956016,3.505082480684172
376,0.5288447918102495,3.5374964590256033
377,0.5134092335118896,3.5451827994158434
378,0.5144380093816929,3.5109206273603597
379,0.5337103308243895,3.552937824590549
380,0.5407648113459648,3.459809354715124
381,0.5069194542723755,3.6097804571075183
382,0.526641318929634,3.550082473750896
383,0.5341520481883084,3.531079181261286
384,0.524831374154043,3.6456029877614817
385,0.5258646543608063,3.584714063035206
386,0.5303515607497366,3.5843846435132236
387,0.5284724433884573,3.557502199774203
388,0.5076908284804494,3.655130530779178
389,0.5380725545628015,3.4773405204249865
390,0.5359046677482566,3.4991217157912495
391,0.5279563082301099,3.592342659382517
392,0.5116791308524218,3.53448704532955
393,0.521922962721375,3.5353482794203486
394,0.5145949546908056,3.665559864961184
395,0.5231520808660067,3.546540310151601
396,0.5337690820662074,3.551189656441028
397,0.4862918291602246,3.7331000522626283
398,0.5490189096999407,3.5468117961516747
399,0.5159046850276232,3.5989272834664603
400,0.5227280571109874,3.6149508048060746
401,0.5158444558298309,3.615947538793685
402,0.5226453206810265,3.6626436265814664
403,0.4772255392776285,3.7245511721607834
404,0.5132491994262938,3.6499885789128053
405,0.5431243976621724,3.5621854323009186
406,0.4999174337123947,3.5769355624017107
407,0.534087493965857,3.6014494110509303
408,0.5221346006744283,3.6011930835685604
409,0.4980302637436717,3.655958838486751
410,0.5261150803853039,3.5974258647913917
411,0.5064681194299041,3.6610381549417372
412,0.5280222212989195,3.710012156628446
413,0.47996570912491915,3.790937429686454
414,0.5317127383672274,3.6437012639930813
415,0.5413454934506113,3.574178211166707
416,0.49576994956137743,3.682353951659888
417,0.5221676893258175,3.721261135112482
418,0.49985733967162294,3.643338901741449
419,0.5122798159967696,3.6873524880728197
420,0.5060578546795159,3.667724974976734
421,0.5038062221429819,3.7578487230782525
422,0.548867557858145,3.4939737280076963
423,0.5179284917670349,3.6149099776178697
424,0.514621376692252,3.6264587098539476
425,0.5028793543676867,3.6918594113560426
426,0.49235860081420696,3.741438853700823
427,0.5252830573547644,3.699232450895086
428,0.5333663352755799,3.6316258052121038
429,0.4680723352575781,3.7185588895676527
430,0.4994405765198545,3.6640476851559005
431,0.5130637418665615,3.6993470457086595
432,0.5060775724541782,3.6459673615203654
433,0.5202286041101883,3.7125674416388956
434,0.4886542397199267,3.661918141172084
435,0.5292087666765105,3.6234348014644953
436,0.5796785948667239,3.409680671317123
437,0.4822640224643376,3.7479440906773442
438,0.49725323686232936,3.675919695343062
439,0.5090426834530655,3.724760294757958
440,0.4990504000298554,3.701875638602968
441,0.5113233948830378,3.726510619040716
442,0.4866161111206514,3.7580352206293957
443,0.5000908886110503,3.6550162191375044
444,0.49831272995591563,3.6991845018488907
445,0.5174198604148367,3.6663652952498818
446,0.5029328444530334,3.704831597597703
447,0.5331665647269093,3.610899826954041
448,0.4908845312021249,3.7788135825989637
449,0.47836694250936096,3.8188613806679896
450,0.4962161349811682,3.805750224502589
451,0.5312611619166308,3.6333108418761286
452,0.491467884452048,3.7551679560372664
453,0.5050956053678008,3.7207075910624052
454,0.4741005851672246,3.827675912292506
455,0.5609415047942197,3.610606352820444
456,0.500767512863695,3.6675044475590504
457,0.5057213154923557,3.735393525764695
458,0.5168180460714576,3.694820718223036
459,0.49337330839307014,3.762252948953954
460,0.4616521880977529,3.85043273322957
461,0.5084726733706867,3.6409000995565814
462,0.49879504795058516,3.8200577250292467
463,0.46855305010658443,3.8310073442682375
464,0.5085214818999121,3.762321157200281
465,0.505444746850725,3.7589176038037175
466,0.5192860849326271,3.8204721715737344
467,0.48516601144669447,3.7621218954839035
468,0.5142980296675577,3.7782620390920734
469,0.47184873534285504,3.892153407419007
470,0.4860522098166488,3.7931193801072927
471,0.48216717508325607,3.8488777859952537
472,0.4964145466834805,3.768853749917901
473,0.575729657076673,3.4917493546288147
474,0.49511976006836395,3.7430368878171594
475,0.48385217556586635,3.8543536043087374
476,0.4801806882272995,3.9526347799045984
477,0.4702833137384625,3.9611937184397594
478,0.4898094934563972,3.765908463144781
479,0.5114271929830213,3.7186189907849037
480,0.48124944166993616,3.894445276778677
481,0.5045543451572342,3.7304588356943036
482,0.513128731960437,3.7079028990555765
483,0.4736841002036895,3.9219618345981457
484,0.4787768310926431,3.915552164399903
485,0.4811638224882426,3.8893889200727276
486,0.5187334683427842,3.737922136600201
487,0.483665130210162,3.8689281822845687
488,0.47396983470406423,3.9599281005237414
489,0.5062229015356721,3.70561536927287
490,0.4946776683314588,3.8289897158791786
491,0.47988528691007937,3.996271180069965
492,0.5108953030611759,3.767250082863613
493,0.4851061664895469,3.849869151976595
494,0.47664681934194025,3.886495629879942
495,0.4718764342591914,3.90472198708799
496,0.4961869795386209,3.74803422326627
497,0.4858226298687849,3.8855067482560774
498,0.48287960438425326,3.8188958612572788
499,0.47711328060730646,3.89533807920373
500,0.5126474291385217,3.8257559863819326
501,0.4974313391291577,3.7441135771497835
502,0.4776870162790037,3.973036468029022
503,0.5018557303127238,3.7892412070845283
504,0.48066473993968006,3.9642861898128805
505,0.46411859231649033,3.8992537441460984
506,0.4799930634705917,3.9042658726108512
507,0.4929010886013707,3.854460762495979
508,0.4904592705012165,3.816206882330885
509,0.5117153086789874,3.7506391622350366
510,0.48255822919682917,3.9195783755252993
511,0.47523089695136284,4.002251071475421
512,0.4819822393133489,3.8800625928668273
513,0.5038474405489638,3.903241845078293
514,0.4656376510758862,3.9166837272835417
515,0.47874414023747014,4.1496647634235115
516,0.5079575460092679,3.805529692798953
517,0.4532276170708264,3.9833189701555565
518,0.45405498585573406,4.094573042663842
519,0.49964373336986556,3.96107178418134
520,0.4648897459475093,4.007265768222585
521,0.486676166986542,3.964947121996545
522,0.46061507345840685,4.132537358580624
523,0.4717734436127653,3.9917942146991807
524,0.480546027023258,4.000990530419908
525,0.5119684748226982,3.8450247598531653
526,0.4557416849710471,4.128282297813772
527,0.48651920702545143,4.012746773635264
528,0.4752927106559077,4.017950522261718
529,0.4912619656543668,3.8560748447143913
530,0.48851756796390317,3.898436455921983
531,0.4852331605643333,3.8430347059881407
532,0.4524724975876186,4.134635822230757
533,0.506895047466093,3.833066426591331
534,0.481920906133875,3.9396704140315486
535,0.47594096608783887,4.058618527092663
536,0.46023520348861463,4.123920994060096
537,0.46667926197865334,4.018837017359144
538,0.4651047773783821,4.121417150848287
539,0.46176459737445996,4.098947899198054
540,0.45781828647473183,4.126788488997265
541,0.4797598092651686,4.073957664512073
542,0.47505500793058336,3.952337384622631
543,0.5026261760638311,3.665611056181101
544,0.48266316815762217,4.08850192585119
545,0.47435434576261004,3.986660735264271
546,0.4656195273766151,4.081502113952286
547,0.48931029817731087,3.8480623204971236
548,0.48641467223996704,3.9116494035641085
549,0.4849848516011318,3.9316872418126136
550,0.46702828644510097,4.214249324041067
551,0.4459862065155769,4.168575571930927
552,0.47501082215022083,4.030413899333979
553,0.49903354118500265,3.9820439898250095
554,0.46557252692139667,3.865211884114256
555,0.4662023853498159,4.150542792269219
556,0.4790039985474934,4.017765672509886
557,0.4687766113807525,3.919651364403026
558,0.4842292835879884,3.928987814630553
559,0.4739857345919147,4.029040326840901
560,0.4950631316688946,3.9329006609111326
561,0.4865560866518563,3.8327937821879434
562,0.4707538078859897,4.017407338754788
563,0.4576668203076391,4.13032153278689
564,0.4939572774247581,3.828965253056491
565,0.45802641493022245,4.209740446762098
566,0.4634498449472281,4.100210071208086
567,0.47173486365921125,4.06187808772792
568,0.4731231880028511,4.1472697063632635
569,0.4650177373535258,3.9684087283236527
570,0.4539031180051657,4.238376212359272
571,0.46620086094607477,4.003978029342001
572,0.46921555423816314,3.9834635347426937
573,0.4711729363852919,4.02855323748445
574,0.46847848340021725,4.138793303815019
575,0.472690179993875,3.9407487110948085
576,0.4768071549393262,3.9886313588124853
577,0.4700202380733745,3.958703469073892
578,0.4379094674635093,4.240288455550089
579,0.49110979210572897,3.917777052591477
580,0.4495568914357635,4.196148390554664
581,0.4952222368988305,3.8738231098771494
582,0.4670564084746766,4.142122364263471
583,0.4573867107713502,4.164414701055125
584,0.4680623456985257,4.081850855844874
585,0.4535228942947643,4.147004843555565
586,0.46794366378050584,4.060897356092331
587,0.45851262506832646,4.120715025874683
588,0.4872276526829072,3.949904678059262
589,0.44719291112096016,4.282054466946069
590,0.4453700835688856,4.097183174512857
591,0.48592290162641466,4.075234409359386
592,0.48057124417362407,3.9631421744424764
593,0.46999233921236017,4.1205189331718115
594,0.4411491345003696,4.207201104100332
595,0.4476087718304982,4.176731060380521
596,0.4794076781807137,4.072133858267679
597,0.44747584669486334,4.208377313454414
598,0.46291613618665717,4.153326591121711
599,0.46238989744298037,4.253583223923393
600,0.4514294374347929,4.28008443874659
601,0.45700889825820923,4.2531655245401385
602,0.48272242394578097,4.06794466741109
603,0.44282735221362035,4.301336566939402
604,0.4688302590496165,4.165647913680028
605,0.45910921104775626,4.086666938652562
606,0.4606324201044829,4.349416451111287
607,0.4584942604586432,4.198233692542367
608,0.4590197104873466,4.199168972347094
609,0.45213918103820905,4.328006703518705
610,0.46868118743434,4.024881076852614
611,0.5066219744674338,3.9448880787477845
612,0.4729766540702769,4.148070064874796
613,0.44290041215842385,4.231123969307712
614,0.43492766626702506,4.315407627801034
615,0.4678992611110011,4.071688658617013
616,0.46204560496735336,4.115029262958163
617,0.46771325873690706,4.080751409698091
618,0.47140542838884436,4.1818818352294205
619,0.4637761765897872,4.128508052299653
620,0.4486952220715807,4.4037210925366965
621,0.4746210686737877,4.145620878225186
622,0.4362103040003059,4.2552098753460275
623,0.45609783647849805,4.19274463561865
624,0.4590263822206287,4.159580335170529
625,0.4612511192077777,4.215742241778103
626,0.45744504318588153,4.305946777895541
627,0.44947181487561866,4.2567024629650305
628,0.4339839654622668,4.373571852776518
629,0.46613531148553294,4.256972055770083
630,0.4423805324728274,4.323907068541217
631,0.48326462188293307,3.9585302625611476
632,0.4304531849546975,4.426113250861598
633,0.48123748754976586,4.007858425279126
634,0.48704903789587245,3.9788640414592016
635,0.44630185716526966,4.1579029605938835
636,0.47408371077333405,3.9282751771119924
637,0.4468599405376409,4.177487503126712
638,0.48480943343711136,3.8726395992531026
639,0.449617496202622,4.344891138399724
640,0.4554904077364051,4.185525116015437
641,0.4509693341311005,4.28222614626422
642,0.44310663087312196,4.340633813752778
643,0.4447423361216899,4.274767180150967
644,0.4336373265770367,4.4607208724005964
645,0.4683328719442106,4.14942291050053
646,0.4790979096522698,4.043167950915652
647,0.44896425261944034,4.315077668249009
648,0.45740965995501515,4.2236099201301265
649,0.4526023592637933,4.114966431389684
650,0.44699353238810663,4.139328097220647
651,0.45572020955707715,4.162334911201311
652,0.4737874608374758,4.217654209272519
653,0.4335337912159221,4.331963184286519
654,0.4405716882900251,4.340900841165944
655,0.47416513041907726,4.258367625965323
656,0.4473360640348798,4.237390986254383
657,0.4625513385171476,4.317344332518785
658,0.4440388028637621,4.316241617186811
659,0.44116923691437,4.521144626730661
660,0.46193262835011434,4.129211512397364
661,0.4602894329506418,4.185798197286982
662,0.4376917543219882,4.418561013247257
663,0.4302808300507906,4.566902915370903
664,0.45002901185316385,4.352053542998323
665,0.44139145160199805,4.473758017538383
666,0.4349913179475727,4.472912886270312
667,0.4580660622853499,4.480362255039024
668,0.44065266698100497,4.40309379132695
669,0.4669406234620008,4.0434273270061585
670,0.44588487443317937,4.374420919147224
671,0.4524220641839464,4.193607921484721
672,0.4480713697580191,4.284027427135901
673,0.45248077067244413,4.380202554141398
674,0.4372626562979708,4.568606551674297
675,0.4501518894198746,4.352490451224273
676,0.4471966847528183,4.370984106757569
677,0.43932681249136907,4.369936273149822
678,0.43507245392305,4.536910056868525
679,0.4800989749439584,4.034239264236246
680,0.42595861388688105,4.464337317640566
681,0.4566413332586703,4.3111717580353535
682,0.43896038735590653,4.364011560495083
683,0.4524074868613661,4.1998256498754625
684,0.4810628061709197,3.920716878861488
685,0.42876853920942964,4.509779539594682
686,0.4482613647462532,4.407087884619084
687,0.45079988729594944,4.348341451440766
688,0.4092766176099363,4.756128801151263
689,0.43953216364949843,4.535482752083935
690,0.44145699807234035,4.425564685992174
691,0.4530159721406407,4.3373445434913185
692,0.48667811480254236,3.868845938141131
693,0.45322520906311214,4.175205036549265
694,0.4337637999584045,4.397435893781209
695,0.46726591620955577,4.221144571950204
696,0.42341351369551594,4.600832133787532
697,0.44264789219684025,4.400152812235332
698,0.43304831138422656,4.518032005598712
699,0.4377515492431296,4.548328132434035
700,0.47158333519629414,3.933055790172373
701,0.44187452850931863,4.518547469656603
702,0.45226070813112035,4.244789358564843
703,0.4416545083291554,4.499337005575365
704,0.46896060414138846,4.254566229904775
705,0.42790930984809644,4.623378666946322
706,0.4328247726362286,4.339495564583552
707,0.44849748994195743,4.32578901941561
708,0.44602624020448894,4.41534860327491
709,0.437360510279901,4.314817068967532
710,0.43000471193256184,4.623155133780029
711,0.39969697624544637,4.706082771255021
712,0.4519929999491841,4.105551717871408
713,0.4545718887976579,4.425472642964743
714,0.4432580350434102,4.342529586525665
715,0.4430159813783639,4.474221499867264
